# Метеостанция Новосибирск, Россия, WMO_ID=29634, выборка с 01.06.2018 по 31.08.2018, все дни
# Кодировка: UTF-8
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru 
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=29634&lang=ru
#
#"Местное время в Новосибирске";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"27.08.2018 04:00";"11.8";"745.0";"";"";"82";"Ветер, дующий с востока";"1";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"27.08.2018 01:00";"13.9";"745.0";"";"";"77";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"26.08.2018 22:00";"15.4";"746.0";"";"";"67";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"26.08.2018 19:00";"19.3";"745.0";"";"";"41";"Ветер, дующий с юго-запада";"2";"";"";"100%.";" ";"";"";"";"21.0";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"26.08.2018 16:00";"20.4";"745.0";"";"";"45";"Ветер, дующий с юго-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"26.08.2018 13:00";"18.8";"744.0";"";"";"56";"Ветер, дующий с запада";"2";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"26.08.2018 10:00";"15.8";"743.0";"";"";"80";"Ветер, дующий с юго-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"26.08.2018 07:00";"13.8";"742.0";"";"";"90";"Ветер, дующий с востока";"1";"";"";"100%.";"Ливневый(ые) дождь(и). ";"";"";"13.3";"";"";"";"";"";"";"10.0";"";"6.0";"12";"";"";"";"";
"26.08.2018 04:00";"13.6";"742.0";"";"";"90";"Ветер, дующий с юга";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"26.08.2018 01:00";"14.3";"742.0";"";"";"88";"Ветер, дующий с востока";"1";"";"";"100%.";"Ливневый(ые) дождь(и). ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"25.08.2018 22:00";"17.3";"742.0";"";"";"80";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"25.08.2018 19:00";"19.8";"742.0";"";"";"71";"Ветер, дующий с востока";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"";"26.1";"";"";"";"";"";"10.0";"";"4.0";"12";"";"";"";"";
"25.08.2018 16:00";"18.4";"743.0";"";"";"90";"Штиль, безветрие";"0";"";"";"100%.";"Слабый дождь в срок наблюдения. Гроза в течение последнего часа, но не в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"25.08.2018 13:00";"25.8";"743.0";"";"";"43";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"24.08.2018 19:00";"22.4";"745.0";"";"";"44";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"";"24.2";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"24.08.2018 16:00";"22.9";"746.0";"";"";"44";"Ветер, дующий с запада";"1";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"24.08.2018 13:00";"20.7";"746.0";"";"";"52";"Ветер, дующий с юго-запада";"2";"";"";"40%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"24.08.2018 10:00";"17.1";"746.0";"";"";"67";"Ветер, дующий с запада";"1";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"24.08.2018 07:00";"13.6";"745.0";"";"";"85";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"12.8";"";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"24.08.2018 04:00";"13.4";"745.0";"";"";"83";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"24.08.2018 01:00";"13.6";"745.0";"";"";"83";"Ветер, дующий с запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"23.08.2018 22:00";"14.9";"745.0";"";"";"78";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"23.08.2018 19:00";"16.2";"744.0";"";"";"71";"Ветер, дующий с юго-запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"";"18.5";"";"";"";"";"";"10.0";"";"0.6";"12";"";"";"";"";
"23.08.2018 16:00";"16.2";"743.0";"";"";"74";"Ветер, дующий с юго-запада";"2";"";"";"100%.";"Ливневый(ые) дождь(и). ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"23.08.2018 13:00";"14.1";"743.0";"";"";"81";"Ветер, дующий с запада";"2";"";"";"100%.";"Ливневый(ые) дождь(и). ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"23.08.2018 10:00";"14.3";"743.0";"";"";"81";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"23.08.2018 07:00";"12.6";"742.0";"";"";"90";"Ветер, дующий с запада";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"12.4";"";"";"";"";"";"";"10.0";"";"3.0";"12";"";"";"";"";
"23.08.2018 04:00";"13.6";"742.0";"";"";"84";"Ветер, дующий с юго-запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"23.08.2018 01:00";"13.1";"743.0";"";"";"79";"Ветер, дующий с юго-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"22.08.2018 22:00";"13.0";"743.0";"";"";"69";"Ветер, дующий с юго-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"22.08.2018 19:00";"13.9";"742.0";"";"";"61";"Ветер, дующий с запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"";"16.7";"";"";"";"";"";"10.0";"";"7.0";"12";"";"";"";"";
"22.08.2018 10:00";"14.3";"739.0";"";"";"62";"Ветер, дующий с юга";"3";"";"";"100%.";"Ливневый(ые) дождь(и). ";"";"";"14.1";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"22.08.2018 07:00";"16.7";"739.0";"";"";"52";"Ветер, дующий с юго-востока";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"15.5";"";"";"";"";"";"";"10.0";"";"Следы осадков";"12";"";"";"";"";
"22.08.2018 04:00";"16.2";"741.0";"";"";"65";"Ветер, дующий с востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"22.08.2018 01:00";"17.0";"741.0";"";"";"70";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"21.08.2018 22:00";"18.9";"741.0";"";"";"60";"Штиль, безветрие";"0";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"21.08.2018 19:00";"22.7";"740.0";"";"";"49";"Ветер, дующий с запада";"3";"";"";"40%.";"Состояние неба в общем не изменилось. ";"";"";"";"25.0";"";"";"";"";"";"10.0";"";"Следы осадков";"12";"";"";"";"";
"21.08.2018 16:00";"24.8";"739.0";"";"";"56";"Ветер, дующий с юга";"2";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"21.08.2018 13:00";"23.8";"738.0";"";"";"56";"Ветер, дующий с юга";"2";"";"";"100%.";"Ливневый(ые) дождь(и). ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"21.08.2018 10:00";"23.5";"738.0";"";"";"50";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"21.08.2018 07:00";"20.2";"739.0";"";"";"70";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"20.2";"";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"21.08.2018 04:00";"20.8";"740.0";"";"";"73";"Ветер, дующий с востока";"2";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"21.08.2018 01:00";"22.3";"742.0";"";"";"68";"Ветер, дующий с севера";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"20.08.2018 22:00";"24.1";"742.0";"";"";"59";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"20.08.2018 19:00";"27.3";"743.0";"";"";"46";"Ветер, дующий с востока";"2";"";"";"70 – 80%.";" ";"";"";"";"29.3";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"20.08.2018 16:00";"28.9";"743.0";"";"";"39";"Ветер, дующий с востока";"3";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"20.08.2018 13:00";"25.9";"744.0";"";"";"45";"Ветер, дующий с востока";"3";"";"";"40%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"20.08.2018 10:00";"21.5";"745.0";"";"";"50";"Ветер, дующий с востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"20.08.2018 07:00";"16.3";"745.0";"";"";"67";"Ветер, дующий с востока";"1";"";"";"20–30%.";" ";"";"";"15.8";"";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"20.08.2018 04:00";"17.3";"745.0";"";"";"63";"Ветер, дующий с востока";"2";"";"";"40%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"20.08.2018 01:00";"19.9";"746.0";"";"";"52";"Ветер, дующий с северо-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"19.08.2018 22:00";"22.9";"746.0";"";"";"55";"Ветер, дующий с востока";"1";"";"";"40%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"19.08.2018 19:00";"26.0";"746.0";"";"";"48";"Ветер, дующий с севера";"1";"";"";"20–30%.";" ";"";"";"";"28.5";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"19.08.2018 16:00";"28.2";"745.0";"";"";"43";"Ветер, дующий с севера";"2";"";"";"40%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"19.08.2018 13:00";"27.0";"746.0";"";"";"46";"Ветер, дующий с севера";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"19.08.2018 10:00";"23.2";"747.0";"";"";"63";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"19.08.2018 07:00";"17.5";"747.0";"";"";"87";"Штиль, безветрие";"0";"";"";"40%.";" ";"";"";"16.8";"";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"19.08.2018 04:00";"18.7";"747.0";"";"";"82";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"19.08.2018 01:00";"20.1";"746.0";"";"";"74";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"18.08.2018 22:00";"22.2";"747.0";"";"";"61";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"18.08.2018 19:00";"26.4";"746.0";"";"";"41";"Ветер, дующий с запада";"1";"";"";"20–30%.";" ";"";"";"";"27.9";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"18.08.2018 16:00";"26.8";"747.0";"";"";"38";"Ветер, дующий с северо-запада";"2";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"18.08.2018 13:00";"24.4";"747.0";"";"";"48";"Ветер, дующий с северо-запада";"2";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"18.08.2018 10:00";"20.9";"747.0";"";"";"67";"Ветер, дующий с запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"18.08.2018 07:00";"15.3";"746.0";"";"";"84";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"14.9";"";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"18.08.2018 04:00";"15.6";"745.0";"";"";"86";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"18.08.2018 01:00";"18.6";"745.0";"";"";"74";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"17.08.2018 22:00";"22.1";"745.0";"";"";"56";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"17.08.2018 19:00";"26.0";"744.0";"";"";"44";"Ветер, дующий с северо-запада";"1";"";"";"40%.";" ";"";"";"";"28.5";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"17.08.2018 16:00";"28.2";"744.0";"";"";"29";"Ветер, дующий с северо-востока";"1";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"17.08.2018 13:00";"26.6";"745.0";"";"";"35";"Ветер, дующий с юго-запада";"1";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"17.08.2018 10:00";"21.6";"745.0";"";"";"57";"Ветер, дующий с юго-востока";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"17.08.2018 07:00";"15.9";"745.0";"";"";"74";"Ветер, дующий с востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"15.6";"";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"17.08.2018 04:00";"16.6";"746.0";"";"";"71";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"17.08.2018 01:00";"18.3";"746.0";"";"";"62";"Ветер, дующий с востока";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"16.08.2018 22:00";"20.8";"747.0";"";"";"51";"Ветер, дующий с востока";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"16.08.2018 19:00";"25.0";"748.0";"";"";"35";"Ветер, дующий с востока";"1";"";"";"70 – 80%.";" ";"";"";"";"26.3";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"16.08.2018 16:00";"25.7";"748.0";"";"";"34";"Ветер, дующий с востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"16.08.2018 13:00";"23.9";"749.0";"";"";"39";"Ветер, дующий с юга";"2";"";"";"40%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"16.08.2018 10:00";"20.6";"750.0";"";"";"55";"Ветер, дующий с юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"16.08.2018 07:00";"13.8";"750.0";"";"";"77";"Ветер, дующий с востока";"1";"";"";"Облаков нет.";" ";"";"";"12.8";"";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"16.08.2018 04:00";"13.8";"750.0";"";"";"79";"Ветер, дующий с востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"16.08.2018 01:00";"16.2";"751.0";"";"";"70";"Ветер, дующий с востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"15.08.2018 22:00";"18.5";"751.0";"";"";"57";"Ветер, дующий с востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"15.08.2018 19:00";"23.6";"752.0";"";"";"34";"Ветер, дующий с запада";"1";"";"";"10%  или менее, но не 0";" ";"";"";"";"24.7";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"15.08.2018 16:00";"23.3";"753.0";"";"";"37";"Ветер, дующий с юго-востока";"1";"";"";"40%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"15.08.2018 13:00";"22.3";"754.0";"";"";"44";"Ветер, дующий с юго-востока";"1";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"15.08.2018 10:00";"18.9";"754.0";"";"";"61";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"15.08.2018 07:00";"12.4";"755.0";"";"";"84";"Ветер, дующий с востока";"1";"";"";"10%  или менее, но не 0";" ";"";"";"11.5";"";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"15.08.2018 04:00";"12.6";"755.0";"";"";"81";"Ветер, дующий с востока";"1";"";"";"40%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
